sample,r,likelihood,mean,low,high
all,0.5,0.7750567299649136,0.04250395851872167,0.017228541099435557,0.06948792904426251
all,0.5,0.7875458104044065,0.042948896075930734,0.017367348210365285,0.07066534140222716
all,0.5,0.8000348908438993,0.043398280195745036,0.01766307368433583,0.07190519052930552
all,0.5,0.8125239712833923,0.043852150877972174,0.01776017376650093,0.07306005049967158
all,0.5,0.8250130517228852,0.044310548388851685,0.017988101034718842,0.07451291137757941
all,0.5,0.837502132162378,0.04477351326078298,0.017984359953065087,0.07573982842446879
all,0.5,0.8499912126018709,0.045241086291997364,0.018132168400273544,0.07709942302913773
all,0.5,0.8624802930413639,0.045713308546172615,0.018372757657995648,0.07826762566758287
all,0.5,0.8749693734808568,0.04619022135198915,0.01862420143879953,0.07944476754202885
all,0.5,0.8874584539203496,0.046671866302626076,0.018917658019920416,0.08163387267548203
all,0.5,0.8999475343598425,0.04715828525519627,0.019137417305167,0.08378370083992158
all,0.5,0.9124366147993355,0.04764952033011867,0.019128380732424698,0.08555681107052146
all,0.5,0.9249256952388283,0.04814561391042649,0.01929020638609902,0.08711449228164792
all,0.5,0.9374147756783212,0.048646608641010364,0.019435491501399643,0.08894422764363652
all,0.5,0.9499038561178141,0.04915254742779436,0.019310784485252527,0.09053838625708412
all,0.5,0.962392936557307,0.04966347343684417,0.019178940174496804,0.09281325529047113
all,0.5,0.9748820169967999,0.05017943009340518,0.01905197887798273,0.09500779135086837
all,0.5,0.9873710974362928,0.050700461080869966,0.019197630675292184,0.0974488977495872
all,0.5,0.9998601778757856,0.051226610339672726,0.019126752553244045,0.09969044261292036
all,1.0,0.0097084754786326,0.5823287858117003,0.15058187921482924,0.8643860007482618
all,1.0,0.022243363684590216,0.5846216343429246,0.1553581958080225,0.863647567054144
all,1.0,0.03477825189054783,0.5869108248215568,0.16029598237908005,0.8628425406974973
all,1.0,0.047313140096505446,0.5891962643646453,0.16536306226750339,0.8615993789855895
all,1.0,0.059848028302463066,0.5914778607266699,0.17073212515612718,0.8600756437366904
all,1.0,0.07238291650842069,0.5937555223135652,0.1767272666597713,0.8587937319269517
all,1.0,0.08491780471437829,0.5960291581965159,0.18288654880320993,0.8576394438732746
all,1.0,0.09745269292033591,0.5982986781255148,0.18921120850452225,0.8564772924593567
all,1.0,0.10998758112629353,0.600563992542685,0.19479156098503345,0.8553601935709703
all,1.0,0.12252246933225115,0.602825012595358,0.19979896246661258,0.854349875350378
all,1.0,0.13505735753820877,0.6050816501489077,0.20509336142180204,0.8536638622611353
all,1.0,0.14759224574416638,0.6073338177993343,0.21240142597529743,0.8525866264726901
all,1.0,0.16012713395012398,0.6095814288855963,0.21843525184072304,0.8512324985145469
all,1.0,0.17266202215608162,0.611824397501687,0.22417972857747787,0.8498608967606065
all,1.0,0.18519691036203922,0.6140626385084513,0.2300308495021399,0.8486355092518559
all,1.0,0.19773179856799686,0.6162960675451428,0.2361078192085653,0.8474853645352147
all,1.0,0.21026668677395446,0.6185246010407149,0.2428385671986929,0.8463280588296911
all,1.0,0.22280157497991207,0.6207481562248464,0.24969850214816233,0.8451635716187897
all,1.0,0.2353364631858697,0.622966651138697,0.25668655717337424,0.8439918827077291
all,1.0,0.2478713513918273,0.6251800046453916,0.2638014467457055,0.8428266019651497
all,1.0,0.26040623959778497,0.6273881364402315,0.2710416617092407,0.8418619636025094
all,1.0,0.2729411278037426,0.6295909670606284,0.2783332569674473,0.8406919575672581
all,1.0,0.2854760160097002,0.6317884178957632,0.2842620611379272,0.8399352492946753
all,1.0,0.2980109042156578,0.6339804111959634,0.28957373544882065,0.8384254531609661
all,1.0,0.3105457924216154,0.6361668700818014,0.29494389119486375,0.8379958623708654
all,1.0,0.323080680627573,0.63834771855291,0.3010245188963258,0.836655959789637
all,1.0,0.3356155688335306,0.6405228814965149,0.30908769859305063,0.8351238191522042
all,1.0,0.3481504570394882,0.6426922846956828,0.31737191372715934,0.8342778953613849
all,1.0,0.3606853452454458,0.6448558548372837,0.3257735191894671,0.8335206472464614
all,1.0,0.3732202334514034,0.6470135195196678,0.3331128957832036,0.8332681973869012
all,1.0,0.38575512165736114,0.6491652072600556,0.33905871305280244,0.8325775182991454
all,1.0,0.39829000986331875,0.6513108475016398,0.3462051598612978,0.8311406725249713
all,1.0,0.41082489806927636,0.6534503706204013,0.3555482433341524,0.830050468671293
all,1.0,0.42335978627523396,0.6555837079316353,0.3629974854769406,0.8292752467585911
all,1.0,0.43589467448119157,0.6577107916961913,0.37209010094093165,0.828036681844033
all,1.0,0.4484295626871492,0.6598315551264239,0.3817529512387282,0.8272905492840888
all,1.0,0.4609644508931068,0.6619459323918576,0.3911335471613346,0.8260509956787224
all,1.0,0.4734993390990644,0.6640538586245626,0.3979792701058054,0.8248153474495499
all,1.0,0.486034227305022,0.6661552699242445,0.40562133756999685,0.8232376927101036
all,1.0,0.4985691155109796,0.6682501033630482,0.41300100987295413,0.8219807681483063
all,1.0,0.5111040037169373,0.670338296990076,0.42038855480396536,0.8210097173758157
all,1.0,0.5236388919228949,0.6724197898356206,0.4278783414634337,0.8197879470475735
all,1.0,0.5361737801288525,0.6744945219151156,0.4351907784396946,0.8185201403276644
all,1.0,0.5487086683348101,0.676562434232803,0.44262773046156956,0.8175809481325289
all,1.0,0.5612435565407677,0.678623468785119,0.4500904971485605,0.8171226660700202
all,1.0,0.5737784447467253,0.6806775685638009,0.4586805022330837,0.8159556118770133
all,1.0,0.586313332952683,0.6827246775587146,0.46510846798543126,0.8153308460154814
all,1.0,0.5988482211586406,0.6847647407604068,0.47266158204644476,0.8142858970703014
all,1.0,0.6113831093645982,0.6867977041623807,0.4809838087817015,0.814127494797746
all,1.0,0.6239179975705559,0.688823514763099,0.4899600545059034,0.8135832830389799
all,1.0,0.6364528857765135,0.6908421205677164,0.4994523984781575,0.8134522164587654
all,1.0,0.6489877739824711,0.6928534705895418,0.5080532079996919,0.8132332796640039
all,1.0,0.6615226621884287,0.6948575148512339,0.5183899754952063,0.8119192282516522
all,1.0,0.6740575503943863,0.6968542043857322,0.5262652331678775,0.8107849206217167
all,1.0,0.6865924386003439,0.6988434912369251,0.5329175894505634,0.8108693206773501
all,1.0,0.6991273268063015,0.7008253284600587,0.5417359916237349,0.810023880881216
all,1.0,0.7116622150122591,0.7027996701218872,0.5493833477612088,0.8096471062535422
all,1.0,0.7241971032182167,0.7047664713005692,0.5569509995953806,0.8089476247603258
all,1.0,0.7367319914241743,0.7067256880853116,0.5642068821882579,0.8085993003334448
all,1.0,0.749266879630132,0.708677277575764,0.5716880254470648,0.8079472366065047
all,1.0,0.7618017678360897,0.710621197881168,0.579149803157208,0.8083912494849262
all,1.0,0.7743366560420473,0.7125574081192598,0.5845363085098761,0.8088455613352098
all,1.0,0.7868715442480049,0.7144858684149369,0.5904470987647372,0.8091576561488881
all,1.0,0.7994064324539625,0.7164065398986839,0.5981320195001459,0.8091030044004619
all,1.0,0.8119413206599201,0.7183193847047656,0.6032220525917933,0.809871861157514
all,1.0,0.8244762088658777,0.7202243659691895,0.6075215740301579,0.8096376799130998
all,1.0,0.8370110970718353,0.7221214478274395,0.611884140284065,0.809264063289737
all,1.0,0.8495459852777929,0.7240105954119876,0.6144139028386293,0.8105520212313655
all,1.0,0.8620808734837505,0.7258917748495826,0.6191903529081011,0.8118012862156977
all,1.0,0.8746157616897081,0.7277649532583232,0.6230484713339842,0.8133299577133644
all,1.0,0.8871506498956658,0.7296300987445163,0.6279170279118911,0.8140666381001515
all,1.0,0.8996855381016234,0.7314871803993264,0.6317641158522193,0.8148379448049736
all,1.0,0.912220426307581,0.7333361682952176,0.6350198782311989,0.816306582816758
all,1.0,0.9247553145135387,0.7351770334821933,0.6385455999515014,0.819505989041506
all,1.0,0.9372902027194963,0.737009747983837,0.6415206692992047,0.8208589962707856
all,1.0,0.9498250909254539,0.7388342847931576,0.6459365680404311,0.821816098256435
