round,question_id,decision_step,trajectory_length,tau,committed_r,native_s,action,correct,conflicted,gold_hop_count,committed_coverage_r,current_preview_hop_indices,current_preview_gold_count,current_preview_coverage,current_read_result_hop_indices,current_tool_hop_indices,visible_or_committed_hop_indices,visible_or_committed_coverage,cumulative_preview_hop_indices,ever_seen_or_committed_hop_indices,ever_seen_or_committed_coverage,run_question,native_positive,terminal,prev_native_s,delta_native_s,prev_committed_r,delta_committed_r,prev_current_preview_coverage,delta_current_preview_coverage,prev_ever_seen_or_committed_coverage,delta_ever_seen_or_committed_coverage,full_committed,current_preview_any,prev_native_positive,reversal,p,tau2
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,3,9,0.3333333333333333,0.25,3.500000045634806,"[""search""]",False,True,4,0.25,[2],1,0.25,[1],"[1,2]","[1,2]",0.5,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,-2.8124999161809683,6.312499961815774,0.0,0.25,0.5,-0.25,0.5,0.0,False,True,False,False,0.970687770547092,0.1111111111111111
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,4,9,0.4444444444444444,0.25,2.7499999292194843,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,3.500000045634806,-0.7500001164153218,0.25,0.0,0.25,-0.25,0.5,0.0,False,False,True,False,0.9399133458285746,0.19753086419753085
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,5,9,0.5555555555555556,0.25,6.312499990977813,"[""search""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,2.7499999292194843,3.562500061758328,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9981897889574948,0.308641975308642
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,6,9,0.6666666666666666,0.25,3.5624999739229675,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,6.312499990977813,-2.750000017054845,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9724147170737109,0.4444444444444444
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,7,9,0.7777777777777778,0.25,2.3125000931322575,"[""search""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,3.5624999739229675,-1.24999988079071,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9099070136726808,0.6049382716049383
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,8,9,0.8888888888888888,0.25,2.3750000037252903,"[""read""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,False,2.3125000931322575,0.0624999105930328,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9149009552830204,0.7901234567901234
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,9,9,1.0,0.25,5.6250000653089955,"[""finish""]",False,True,4,0.25,[],0,0.0,[],[],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no72,True,True,2.3750000037252903,3.2500000615837052,0.25,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9964063976524311,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,1,4,0.25,0.0,-3.7499999050050974,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,False,False,,,,,,,,,False,False,False,False,0.022977372042605266,0.0625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,2,4,0.5,0.0,1.8750000149011612,"[""search""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,False,-3.7499999050050974,5.624999919906259,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.8670357615200474,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,3,4,0.75,0.0,0.25,"[""read""]",True,False,2,0.0,[2],1,0.5,[],[2],[2],0.5,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,False,1.8750000149011612,-1.6250000149011612,0.0,0.0,0.5,0.0,0.5,0.5,False,True,True,False,0.5621765008857981,0.5625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,4,4,1.0,1.0,8.437499964347808,"[""finish""]",True,False,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no73,True,True,0.25,8.187499964347808,0.0,1.0,0.5,-0.5,1.0,0.0,True,False,True,False,0.9997834559423864,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,1,8,0.125,0.0,-3.749999923631549,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,False,False,,,,,,,,,False,False,False,False,0.02297737162445238,0.015625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,2,8,0.25,0.0,3.624999982304871,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,-3.749999923631549,7.37499990593642,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.974042642354807,0.0625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,3,8,0.375,0.5,1.937499962747097,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,3.624999982304871,-1.687500019557774,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.8740772310645814,0.140625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,4,8,0.5,0.5,2.500000067055226,"[""read""]",True,False,2,0.5,[2],1,0.5,[],[2],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,1.937499962747097,0.5625001043081288,0.5,0.0,0.0,0.5,0.5,0.5,False,True,True,False,0.924141824679577,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,5,8,0.625,1.0,5.750000057742,"[""read""]",True,False,2,1.0,[],0,0.0,[2],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,2.500000067055226,3.249999990686774,0.5,0.5,0.5,-0.5,1.0,0.0,True,False,True,False,0.9968273173401306,0.390625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,6,8,0.75,1.0,4.499999823514372,"[""search""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,5.750000057742,-1.2500002342276275,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9890130554516734,0.5625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,7,8,0.875,1.0,4.437500003259629,"[""read""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,False,4.499999823514372,-0.0624998202547431,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.9883127420419564,0.765625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,8,8,1.0,1.0,4.0624998938292265,"[""finish""]",True,False,2,1.0,[],0,0.0,[],[1],"[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no74,True,True,4.437500003259629,-0.3750001094304025,1.0,0.0,0.0,0.0,1.0,0.0,True,False,True,False,0.983085084967781,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,1,13,0.0769230769230769,0.0,-4.124999942258,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,,,,,,,,,False,False,False,False,0.01590639261567211,0.005917159763313606
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,2,13,0.1538461538461538,0.0,-8.624999784238753,"[""search""]",False,True,4,0.0,[2],1,0.25,[],[2],[2],0.25,[2],[2],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-4.124999942258,-4.4999998419807525,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False,0.00017952800807500606,0.023668639053254423
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,3,13,0.2307692307692307,0.0,-10.187499882380507,"[""search""]",False,True,4,0.0,[2],1,0.25,[],[2],[2],0.25,[2],[2],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-8.624999784238753,-1.5625000981417545,0.0,0.0,0.25,0.0,0.25,0.0,False,True,False,False,3.763645160758789e-05,0.05325443786982245
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,4,13,0.3076923076923077,0.0,-0.8749999701976776,"[""read""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,"[1,2]","[1,2]",0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-10.187499882380507,9.31249991218283,0.0,0.0,0.25,0.0,0.25,0.25,False,True,False,False,0.2942149783515162,0.09467455621301776
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,5,13,0.3846153846153846,0.75,1.8125000223517416,"[""read""]",False,True,4,0.75,[],0,0.0,"[1,2,3]","[1,2,3]","[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,True,False,-0.8749999701976776,2.6874999925494194,0.0,0.75,0.25,-0.25,0.5,0.25,False,False,False,False,0.8596637532064753,0.14792899408284022
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,6,13,0.4615384615384615,0.75,-1.437499962747097,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,1.8125000223517416,-3.249999985098839,0.75,0.0,0.0,0.0,0.75,0.0,False,False,True,True,0.19193279222496065,0.21301775147928992
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,7,13,0.5384615384615384,0.75,-2.5000000186264515,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-1.437499962747097,-1.0625000558793545,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.07585817871546009,0.28994082840236685
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,8,13,0.6153846153846154,0.75,-5.0000000186264515,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-2.5000000186264515,-2.5,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.006692850800455152,0.37869822485207105
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,9,13,0.6923076923076923,0.75,-4.812500033993274,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-5.0000000186264515,0.1874999846331775,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.008061991256427575,0.4792899408284023
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,10,13,0.7692307692307693,0.75,-5.750000050058588,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-4.812500033993274,-0.9375000160653144,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.0031726826841690543,0.591715976331361
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,11,13,0.8461538461538461,0.75,-1.8125000298023224,"[""read""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-5.750000050058588,3.937500020256266,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.14033624589467186,0.7159763313609467
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,12,13,0.9230769230769232,0.75,-0.6875000298023224,"[""search""]",False,True,4,0.75,[],0,0.0,[],[1],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,False,-1.8125000298023224,1.125,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.3345894346180165,0.8520710059171601
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,13,13,1.0,0.75,-1.3125000223517418,"[""finish""]",False,True,4,0.75,[],0,0.0,[],[],"[1,2,3]",0.75,"[1,2]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no75,False,True,-0.6875000298023224,-0.6249999925494194,0.75,0.0,0.0,0.0,0.75,0.0,False,False,False,False,0.21206880062222708,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,1,4,0.25,0.0,-4.499999972525984,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,False,False,,,,,,,,,False,False,False,False,0.010986942929132153,0.0625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,2,4,0.5,0.0,1.3125000223517418,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,False,-4.499999972525984,5.812499994877726,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.7879311993777729,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,3,4,0.75,0.0,1.4999999776482582,"[""read""]",False,True,2,0.0,"[1,2]",2,1.0,[],"[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,False,1.3125000223517418,0.1874999552965164,0.0,0.0,0.5,0.5,0.5,0.5,False,True,True,False,0.8175744728599607,0.5625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,4,4,1.0,1.0,7.312499927676981,"[""finish""]",False,True,2,1.0,[],0,0.0,"[1,2]","[1,2]","[1,2]",1.0,"[1,2]","[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no76,True,True,1.4999999776482582,5.812499950028723,0.0,1.0,1.0,-1.0,1.0,0.0,True,False,True,False,0.9993332976425705,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,1,10,0.1,0.0,-5.500000081025064,"[""search""]",False,True,4,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,False,False,,,,,,,,,False,False,False,False,0.004070137387455234,0.010000000000000002
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,2,10,0.2,0.0,-0.4375,"[""search""]",False,True,4,0.0,[1],1,0.25,[],[1],[1],0.25,[1],[1],0.25,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,False,False,-5.500000081025064,5.062500081025064,0.0,0.0,0.0,0.25,0.0,0.25,False,True,False,False,0.39233683016710835,0.04000000000000001
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,3,10,0.3,0.0,0.9999999850988388,"[""read""]",False,True,4,0.0,"[1,2,3]",3,0.75,[],"[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,-0.4375,1.4374999850988388,0.0,0.0,0.25,0.5,0.25,0.5,False,True,False,False,0.7310585757002587,0.09
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,4,10,0.4,0.5,-1.1875000149011612,"[""search""]",False,True,4,0.5,[3],1,0.25,"[1,2]","[1,2,3]","[1,2,3]",0.75,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,False,False,0.9999999850988388,-2.1875,0.0,0.5,0.75,-0.5,0.75,0.0,False,True,True,True,0.23370635424542566,0.16000000000000003
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,5,10,0.5,0.5,2.2499999925494194,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,-1.1875000149011612,3.4375000074505806,0.5,0.0,0.25,-0.25,0.75,0.0,False,False,False,False,0.9046505344582186,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,6,10,0.6,0.5,0.9375000596046448,"[""search""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,2.2499999925494194,-1.3124999329447746,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.7185944046238981,0.36
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,7,10,0.7,0.5,2.4375001154839993,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,0.9375000596046448,1.5000000558793545,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9196425397120769,0.48999999999999994
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,8,10,0.8,0.5,5.312500017229468,"[""search""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,2.4375001154839993,2.8749999017454684,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9950945943783809,0.6400000000000001
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,9,10,0.9,0.5,4.250000051688403,"[""read""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,False,5.312500017229468,-1.0624999655410647,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9859363736734578,0.81
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,10,10,1.0,0.5,2.6249999962747097,"[""finish""]",False,True,4,0.5,[],0,0.0,[],[],"[1,2]",0.5,"[1,2,3]","[1,2,3]",0.75,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no77,True,True,4.250000051688403,-1.6250000554136932,0.5,0.0,0.0,0.0,0.75,0.0,False,False,True,False,0.9324533086257366,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,1,5,0.2,0.0,-3.874999901279807,"[""search""]",True,False,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,False,False,,,,,,,,,False,False,False,False,0.02033235530906131,0.04000000000000001
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,2,5,0.4,0.0,3.250000024214387,"[""read""]",True,False,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,-3.874999901279807,7.124999925494194,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9626731135259805,0.16000000000000003
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,3,5,0.6,0.5,3.562499982304871,"[""search""]",True,False,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,3.250000024214387,0.3124999580904841,0.0,0.5,0.5,-0.5,0.5,0.0,False,False,True,False,0.97241471729855,0.36
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,4,5,0.8,0.5,2.6874999552965164,"[""read""]",True,False,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,False,3.562499982304871,-0.8750000270083547,0.5,0.0,0.0,0.0,0.5,0.0,False,False,True,False,0.9362850030812306,0.6400000000000001
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,5,5,1.0,1.0,5.250000007683411,"[""finish""]",True,False,2,1.0,[],0,0.0,[2],[2],"[1,2]",1.0,[1],"[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no78,True,True,2.6874999552965164,2.562500052386895,0.5,0.5,0.0,0.0,0.5,0.5,True,False,True,False,0.9947798743463406,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,1,4,0.25,0.0,-3.7500001061707735,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,False,False,,,,,,,,,False,False,False,False,0.022977367526554472,0.0625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,2,4,0.5,0.0,0.9999999701976776,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,False,-3.7500001061707735,4.750000076368451,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.7310585727705126,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,3,4,0.75,0.0,2.5,"[""read""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,False,0.9999999701976776,1.5000000298023224,0.0,0.0,0.5,0.0,0.5,0.0,False,True,True,False,0.9241418199787566,0.5625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,4,4,1.0,0.5,5.749999800696969,"[""finish""]",False,True,2,0.5,[1],1,0.5,[2],"[1,2]","[1,2]",1.0,[1],"[1,2]",1.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no79,True,True,2.5,3.249999800696969,0.0,0.5,0.5,0.0,0.5,0.5,False,True,True,False,0.9968273165271956,1.0
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,1,8,0.125,0.0,-5.249999885447323,"[""search""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[],[],0.0,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,False,,,,,,,,,False,False,False,False,0.005220126288416274,0.015625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,2,8,0.25,0.0,2.6249999701976776,"[""search""]",False,True,2,0.0,[1],1,0.5,[],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,True,False,-5.249999885447323,7.874999855645001,0.0,0.0,0.0,0.5,0.0,0.5,False,True,False,False,0.9324533069832973,0.0625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,3,8,0.375,0.0,-3.812500069849193,"[""read""]",False,True,2,0.0,[],0,0.0,[],[],[],0.0,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,False,2.6249999701976776,-6.437500040046871,0.0,0.0,0.5,-0.5,0.5,0.0,False,False,True,True,0.021615331285469275,0.140625
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,4,8,0.5,0.5,-1.8750000447034836,"[""search""]",False,True,2,0.5,[],0,0.0,[1],[1],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,False,-3.812500069849193,1.9375000251457095,0.0,0.5,0.0,0.0,0.5,0.0,False,False,False,False,0.13296423504419935,0.25
Run 1,agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,5,8,0.625,0.5,-1.874999925494194,"[""search""]",False,True,2,0.5,[],0,0.0,[],[],[1],0.5,[1],[1],0.5,Run 1::agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no8,False,False,-1.8750000447034836,1.1920928955078125e-07,0.5,0.0,0.0,0.0,0.5,0.0,False,False,False,False,0.13296424878721277,0.390625
