question_id,gold_hops,order,starting_mask,added_hop,control_coverage,intervention_coverage,control_likelihood,intervention_likelihood,paired_change,token_change
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no31,2,1,2,1,0.5,1.0,0.731058584489497,0.999959936307828,0.26890135181833097,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,0,1,0.0,0.25,0.0275852803531319,0.2942149659744614,0.2666296856213295,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,0,2,0.0,0.25,0.0275852803531319,0.3775406687981454,0.3499553884450135,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,0,3,0.0,0.25,0.0275852803531319,0.0259573560439859,-0.0016279243091459998,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,0,4,0.0,0.25,0.0275852803531319,0.0953494629710942,0.0677641826179623,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,1,2,0.25,0.5,0.2942149659744614,0.70578501855422,0.41157005257975865,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,1,3,0.25,0.5,0.2942149659744614,0.3208213040714954,0.026606338097034,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,1,4,0.25,0.5,0.2942149659744614,0.5926665999540697,0.2984516339796083,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,2,1,0.25,0.5,0.3775406687981454,0.70578501855422,0.32824434975607464,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,2,3,0.25,0.5,0.3775406687981454,0.6654105653819835,0.2878698965838381,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,2,4,0.25,0.5,0.3775406687981454,0.7185944016106377,0.3410537328124923,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,3,3,0.5,0.75,0.70578501855422,0.8670357598021706,0.16125074124795058,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,3,4,0.5,0.75,0.70578501855422,0.8438951005915208,0.1381100820373008,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,4,1,0.25,0.5,0.0259573560439859,0.3208213040714954,0.2948639480275095,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,4,2,0.25,0.5,0.0259573560439859,0.6654105653819835,0.6394532093379977,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,4,4,0.25,0.5,0.0259573560439859,0.6926419894793248,0.6666846334353389,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,5,2,0.5,0.75,0.3208213040714954,0.8670357598021706,0.5462144557306752,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,5,4,0.5,0.75,0.3208213040714954,0.919642530076595,0.5988212260050996,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,6,1,0.5,0.75,0.6654105653819835,0.8670357598021706,0.20162519442018711,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,6,4,0.5,0.75,0.6654105653819835,0.997368325852168,0.33195776047018444,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,7,4,0.75,1.0,0.8670357598021706,0.999860177967603,0.13282441816543233,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,8,1,0.25,0.5,0.0953494629710942,0.5926665999540697,0.49731713698297547,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,8,2,0.25,0.5,0.0953494629710942,0.7185944016106377,0.6232449386395436,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,8,3,0.25,0.5,0.0953494629710942,0.6926419894793248,0.5972925265082305,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,9,2,0.5,0.75,0.5926665999540697,0.8438951005915208,0.25122850063745117,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,9,3,0.5,0.75,0.5926665999540697,0.919642530076595,0.32697593012252535,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,10,1,0.5,0.75,0.7185944016106377,0.8438951005915208,0.12530069898088314,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,10,3,0.5,0.75,0.7185944016106377,0.997368325852168,0.27877392424153025,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,11,3,0.75,1.0,0.8438951005915208,0.999860177967603,0.15596507737608212,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,12,1,0.5,0.75,0.6926419894793248,0.919642530076595,0.22700054059727026,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,12,2,0.5,0.75,0.6926419894793248,0.997368325852168,0.3047263363728432,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,13,2,0.75,1.0,0.919642530076595,0.999860177967603,0.08021764789100794,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,0,14,1,0.75,1.0,0.997368325852168,0.999860177967603,0.0024918521154350115,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,0,1,0.0,0.25,0.0097084781692922,0.5774953651858118,0.5677868870165196,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,0,2,0.0,0.25,0.0097084781692922,0.3923368301671083,0.3826283519978161,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,0,3,0.0,0.25,0.0097084781692922,0.0259573575745514,0.016248879405259202,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,0,4,0.0,0.25,0.0097084781692922,0.0600866494376412,0.050378171268349,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,1,2,0.25,0.5,0.5774953651858118,0.867035763237924,0.2895403980521122,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,1,3,0.25,0.5,0.5774953651858118,0.7057850247427475,0.12828965955693572,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,1,4,0.25,0.5,0.5774953651858118,0.70578501855422,0.12828965336840825,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,2,1,0.25,0.5,0.3923368301671083,0.867035763237924,0.4746989330708157,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,2,3,0.25,0.5,0.3923368301671083,0.7981867777396212,0.4058499475725129,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,2,4,0.25,0.5,0.3923368301671083,0.6791786959285045,0.28684186576139625,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,3,3,0.5,0.75,0.867035763237924,0.9553191315559892,0.08828336831806527,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,3,4,0.5,0.75,0.867035763237924,0.9525741280005064,0.08553836476258248,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,4,1,0.25,0.5,0.0259573575745514,0.7057850247427475,0.6798276671681961,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,4,2,0.25,0.5,0.0259573575745514,0.7981867777396212,0.7722294201650698,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,4,4,0.25,0.5,0.0259573575745514,0.2568319913875188,0.23087463381296738,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,5,2,0.5,0.75,0.7057850247427475,0.9553191315559892,0.24953410681324173,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,5,4,0.5,0.75,0.7057850247427475,0.9149009544128984,0.2091159296701509,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,6,1,0.5,0.75,0.7981867777396212,0.9553191315559892,0.15713235381636803,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,6,4,0.5,0.75,0.7981867777396212,0.9525741300200604,0.1543873522804392,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,7,4,0.75,1.0,0.9553191315559892,0.9985896415187938,0.04327050996280457,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,8,1,0.25,0.5,0.0600866494376412,0.70578501855422,0.6456983691165789,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,8,2,0.25,0.5,0.0600866494376412,0.6791786959285045,0.6190920464908634,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,8,3,0.25,0.5,0.0600866494376412,0.2568319913875188,0.19674534194987758,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,9,2,0.5,0.75,0.70578501855422,0.9525741280005064,0.2467891094462864,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,9,3,0.5,0.75,0.70578501855422,0.9149009544128984,0.20911593585867838,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,10,1,0.5,0.75,0.6791786959285045,0.9525741280005064,0.2733954320720019,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,10,3,0.5,0.75,0.6791786959285045,0.9525741300200604,0.27339543409155587,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,11,3,0.75,1.0,0.9525741280005064,0.9985896415187938,0.046015513518287365,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,12,1,0.5,0.75,0.2568319913875188,0.9149009544128984,0.6580689630253796,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,12,2,0.5,0.75,0.2568319913875188,0.9525741300200604,0.6957421386325416,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,13,2,0.75,1.0,0.9149009544128984,0.9985896415187938,0.08368868710589539,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no32,4,1,14,1,0.75,1.0,0.9525741300200604,0.9985896415187938,0.0460155114987334,-1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,0,1,0.0,0.3333333333333333,0.021615333904999,0.1329642505050895,0.1113489166000905,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,0,2,0.0,0.3333333333333333,0.021615333904999,0.3486451421018059,0.32702980819680694,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,0,3,0.0,0.3333333333333333,0.021615333904999,0.0600866550129871,0.0384713211079881,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,1,2,0.3333333333333333,0.6666666666666666,0.1329642505050895,0.9626731103801984,0.8297088598751089,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,1,3,0.3333333333333333,0.6666666666666666,0.1329642505050895,0.2450850131323717,0.11212076262728218,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,2,1,0.3333333333333333,0.6666666666666666,0.3486451421018059,0.9626731103801984,0.6140279682783925,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,2,3,0.3333333333333333,0.6666666666666666,0.3486451421018059,0.7310585903489892,0.3824134482471833,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,3,3,0.6666666666666666,1.0,0.9626731103801984,0.9978172830825502,0.03514417270235182,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,4,1,0.3333333333333333,0.6666666666666666,0.0600866550129871,0.2450850131323717,0.1849983581193846,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,4,2,0.3333333333333333,0.6666666666666666,0.0600866550129871,0.7310585903489892,0.6709719353360022,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,5,2,0.6666666666666666,1.0,0.2450850131323717,0.9978172830825502,0.7527322699501786,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,0,6,1,0.6666666666666666,1.0,0.7310585903489892,0.9978172830825502,0.266758692733561,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,0,1,0.0,0.3333333333333333,0.0203323532684548,0.1824255238063563,0.16209317053790148,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,0,2,0.0,0.3333333333333333,0.0203323532684548,0.0953494655417812,0.0750171122733264,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,0,3,0.0,0.3333333333333333,0.0203323532684548,0.0474258726726782,0.027093519404223398,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,1,2,0.3333333333333333,0.6666666666666666,0.1824255238063563,0.9196425289753968,0.7372170051690405,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,1,3,0.3333333333333333,0.6666666666666666,0.1824255238063563,0.5,0.3175744761936437,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,2,1,0.3333333333333333,0.6666666666666666,0.0953494655417812,0.9196425289753968,0.8242930634336156,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,2,3,0.3333333333333333,0.6666666666666666,0.0953494655417812,0.4687906266262437,0.3734411610844625,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,3,3,0.6666666666666666,1.0,0.9196425289753968,0.9902915218172768,0.07064899284187998,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,4,1,0.3333333333333333,0.6666666666666666,0.0474258726726782,0.5,0.45257412732732183,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,4,2,0.3333333333333333,0.6666666666666666,0.0474258726726782,0.4687906266262437,0.42136475395356554,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,5,2,0.6666666666666666,1.0,0.5,0.9902915218172768,0.49029152181727675,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no34,3,1,6,1,0.6666666666666666,1.0,0.4687906266262437,0.9902915218172768,0.521500895191033,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,0,1,0.0,0.5,0.001501182149595,0.97702262799921,0.975521445849615,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,0,2,0.0,0.5,0.001501182149595,0.8354835432479661,0.8339823610983711,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,1,2,0.5,1.0,0.97702262799921,0.9999832985841284,0.022960670584918352,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,0,2,1,0.5,1.0,0.8354835432479661,0.9999832985841284,0.16449975533616223,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,0,1,0.0,0.5,0.0028009268461623,0.9820137890838272,0.9792128622376649,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,0,2,0.0,0.5,0.0028009268461623,0.8519527963298947,0.8491518694837324,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,1,2,0.5,1.0,0.9820137890838272,0.999948557804729,0.017934768720901828,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no37,2,1,2,1,0.5,1.0,0.8519527963298947,0.999948557804729,0.1479957614748343,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,0,1,0.0,0.5,0.0085774855879494,0.9883127409393232,0.9797352553513738,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,0,2,0.0,0.5,0.0085774855879494,0.3345894379356012,0.3260119523476518,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,1,2,0.5,1.0,0.9883127409393232,0.9999843104521456,0.011671569512822444,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,0,2,1,0.5,1.0,0.3345894379356012,0.9999843104521456,0.6653948725165444,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,0,1,0.0,0.5,0.0028009271144173,0.9830850840540613,0.980284156939644,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,0,2,0.0,0.5,0.0028009271144173,0.2120688018671864,0.20926787475276912,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,1,2,0.5,1.0,0.9830850840540613,0.9998204720552402,0.016735388001178908,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no38,2,1,2,1,0.5,1.0,0.2120688018671864,0.9998204720552402,0.7877516701880538,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,0,1,0.0,0.5,0.0066928506054233,0.9149009636941992,0.9082081130887758,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,0,2,0.0,0.5,0.0066928506054233,0.0109869433288707,0.0042940927234474,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,1,2,0.5,1.0,0.9149009636941992,0.9978172833325476,0.08291631963834845,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,0,2,1,0.5,1.0,0.0109869433288707,0.9978172833325476,0.9868303400036769,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,0,1,0.0,0.5,0.0040701385011342,0.9669140193469352,0.962843880845801,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,0,2,0.0,0.5,0.0040701385011342,0.0085774867759323,0.0045073482747981,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,1,2,0.5,1.0,0.9669140193469352,0.9961755164901944,0.029261497143259207,4.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no39,2,1,2,1,0.5,1.0,0.0085774867759323,0.9961755164901944,0.9875980297142621,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,0,1,0.0,0.5,0.0010322310883735,0.9324533088603708,0.9314210777719973,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,0,2,0.0,0.5,0.0010322310883735,0.9399133462493552,0.9388811151609817,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,1,2,0.5,1.0,0.9324533088603708,0.9999962733593832,0.06754296449901243,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,0,2,1,0.5,1.0,0.9399133462493552,0.9999962733593832,0.06008292711002805,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,0,1,0.0,0.5,0.0008040859523248,0.9399133439350608,0.9391092579827359,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,0,2,0.0,0.5,0.0008040859523248,0.966914019466112,0.9661099335137872,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,1,2,0.5,1.0,0.9399133439350608,0.9999724643154628,0.060059120380402065,-2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no40,2,1,2,1,0.5,1.0,0.966914019466112,0.9999724643154628,0.03305844484935083,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,0,1,0.0,0.5,0.0040701370344756,0.6513548511303336,0.6472847140958581,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,0,2,0.0,0.5,0.0040701370344756,0.033085975051752,0.0290158380172764,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,1,2,0.5,1.0,0.6513548511303336,0.9933071490540448,0.3419522979237112,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,0,2,1,0.5,1.0,0.033085975051752,0.9933071490540448,0.9602211740022928,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,0,1,0.0,0.5,0.0066928496054986,0.5621765008857981,0.5554836512802994,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,0,2,0.0,0.5,0.0066928496054986,0.033085979342119,0.0263931297366204,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,1,2,0.5,1.0,0.5621765008857981,0.9953904277095224,0.4332139268237243,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no41,2,1,2,1,0.5,1.0,0.033085979342119,0.9953904277095224,0.9623044483674034,-3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,0,1,0.0,0.5,0.0019267344643077,0.7310585727705126,0.7291318383062049,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,0,2,0.0,0.5,0.0019267344643077,0.0373268868086772,0.035400152344369495,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,1,2,0.5,1.0,0.7310585727705126,0.9971990724332884,0.26614049966277586,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,0,2,1,0.5,1.0,0.0373268868086772,0.9971990724332884,0.9598721856246112,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,0,1,0.0,0.5,0.0019267349326422,0.7310585786300049,0.7291318436973627,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,0,2,0.0,0.5,0.0019267349326422,0.007577242917158,0.0056505079845158,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,1,2,0.5,1.0,0.7310585786300049,0.9991959139450698,0.2681373353150649,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no43,2,1,2,1,0.5,1.0,0.007577242917158,0.9991959139450698,0.9916186710279118,5.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,0,1,0.0,0.5,0.2942149752572525,0.9850429125629764,0.6908279373057239,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,0,2,0.0,0.5,0.2942149752572525,0.7549149896246166,0.4607000143673641,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,1,2,0.5,1.0,0.9850429125629764,0.9999623635528596,0.014919450989883232,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,0,2,1,0.5,1.0,0.7549149896246166,0.9999623635528596,0.24504737392824305,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,0,1,0.0,0.5,0.1403362431981134,0.9883127404928912,0.8479764972947779,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,0,2,0.0,0.5,0.1403362431981134,0.7185943955841166,0.5782581523860033,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,1,2,0.5,1.0,0.9883127404928912,0.999954602123236,0.011641861630344752,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no44,2,1,2,1,0.5,1.0,0.7185943955841166,0.999954602123236,0.2813602065391193,3.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,0,1,0.0,0.5,0.0009110510243819,0.7310585903489892,0.7301475393246073,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,0,2,0.0,0.5,0.0009110510243819,0.7549149868676283,0.7540039358432463,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,1,2,0.5,1.0,0.7310585903489892,0.9996200154926824,0.2685614251436932,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,0,2,1,0.5,1.0,0.7549149868676283,0.9996200154926824,0.24470502862505417,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,0,1,0.0,0.5,0.0021827168890524,0.7549149923816048,0.7527322754925524,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,0,2,0.0,0.5,0.0021827168890524,0.6791786926816161,0.6769959757925638,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,1,2,0.5,1.0,0.7549149923816048,0.9989677689070648,0.2440527765254601,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no45,2,1,2,1,0.5,1.0,0.6791786926816161,0.9989677689070648,0.3197890762254487,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,0,1,0.0,0.5,0.0031726828918209,0.9740426456278624,0.9708699627360414,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,0,2,0.0,0.5,0.0031726828918209,0.3486451488696663,0.3454724659778454,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,1,2,0.5,1.0,0.9740426456278624,0.999841563801861,0.025798918173998597,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,0,2,1,0.5,1.0,0.3486451488696663,0.999841563801861,0.6511964149321947,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,0,1,0.0,0.5,0.0015011823268852,0.9399133451974032,0.938412162870518,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,0,2,0.0,0.5,0.0015011823268852,0.2450850021044189,0.24358381977753368,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,1,2,0.5,1.0,0.9399133451974032,0.9995121428790624,0.05959879768165921,1.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no46,2,1,2,1,0.5,1.0,0.2450850021044189,0.9995121428790624,0.7544271407746436,2.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,0,1,0.0,0.25,0.0109869414263174,0.7057850278370112,0.6947980864106938,0.0
agentmemorybench:fact-mh-262k:context-0/factconsolidation_mh_262k_no48,4,0,0,2,0.0,0.25,0.0109869414263174,0.5926665999540697,0.5816796585277523,-3.0
