r,questions,margin_mean,margin_ci_low,margin_ci_high,stop_rate_mean,stop_rate_ci_low,stop_rate_ci_high,native_probability_mean,native_probability_ci_low,native_probability_ci_high
0.0,100,-1.269254461523068,-1.5086750316776107,-1.0383510029874812,0.42889285714285713,0.3798425595238095,0.4670866071428571,0.40183622421518217,0.3775101931796621,0.4300376210037618
0.25,15,1.2586061467529628,0.5511374010084343,1.928062491687797,0.7849206349206349,0.660734126984127,0.8871031746031746,0.6854209898553568,0.6250288649579816,0.7698033182948724
0.3333333333333333,13,0.8457289088520435,-0.1957161978157201,2.497851083299922,0.6447552447552448,0.41104895104895106,0.8168006993006993,0.6228238807668627,0.42848612948429954,0.7476504894075191
0.5,51,3.1681500295261955,2.6964883569485467,3.7121894651012113,0.8637283196106725,0.8046771991624933,0.9303429957841722,0.8216288017119185,0.7812205444353618,0.8797464558286163
0.6666666666666666,8,2.726562502224018,0.9952799463729513,4.100423167869425,0.875,0.625,1.0,0.8279478225197463,0.637158594907251,0.9505206529063926
0.75,10,2.3223214202466247,1.5412499968540008,3.118058031019172,0.9047619047619048,0.6829761904761905,1.0,0.8120552255811534,0.6902007683218543,0.9186916340436649
1.0,57,6.1350899025683585,5.423956369917062,6.682901901868121,0.9567605883395357,0.8962564238880029,0.9971734892787524,0.9520262191060663,0.9069491220503412,0.9868474756370428
