r,questions,margin_mean,margin_ci_low,margin_ci_high,stop_rate_mean,stop_rate_ci_low,stop_rate_ci_high,native_probability_mean,native_probability_ci_low,native_probability_ci_high
0.0,100,-1.2789432871876232,-1.520257892518519,-1.0561911505383703,0.4351335978835978,0.395559193121693,0.47457820767195763,0.400182594652678,0.37217765853289875,0.4278167491217019
0.25,21,1.1377940966310887,0.22921733897964938,2.0511862490715687,0.7208798696893934,0.585435968352635,0.8343275408453978,0.6551055675376295,0.550661778204061,0.7460683267288906
0.3333333333333333,18,0.7338944136273251,-0.5592015107645043,1.8700915360227113,0.6931697931697932,0.5364478114478115,0.8451545214045213,0.6411003004906813,0.5081724730918091,0.7576948454739268
0.5,64,3.164446201188224,2.6037486696679037,3.7034720694017618,0.8655641233766234,0.8017497801677489,0.920188520247114,0.8321782871445931,0.7799841239473455,0.8795117741400378
0.6666666666666666,15,1.6921919479868879,0.3131904575331039,2.970095734016292,0.6969912803246137,0.49644975394975394,0.8858024691358025,0.6922330614585729,0.5206681929610659,0.8467261362245891
0.75,14,1.9186826761485953,0.8173599431624536,2.9617405469755447,0.7970521541950114,0.6221088435374148,0.9503968253968254,0.7511347293439105,0.6050210961773466,0.8805149628926903
1.0,76,6.00259436401061,5.393579789008403,6.532185771525287,0.9437832270069112,0.8936557183678895,0.9870857699805067,0.9363197753223922,0.8882444158055413,0.974672710070648
